occurrenceID,rightsHolder,basisOfRecord,institutionCode,collectionCode,catalogNumber,recordedBy,Source,Date,yearMeasurement,Sex,lifeStage,Department,Municipality,ParamoComplex,Locality,Elevation,decimalLatitude,decimalLongitude,Order,Family,Species,Weight,totalCulmen,exposedCulmen,billDepth,billWidth,gape,wingArea,wingLength,distPrimarySecondary,tailLength,tailShape,Tarsus,Hallux,halluxClaw,Wingspan,Weight_Dunning2008
IAvH:SSEYC:CHC-DJP-LCP:ANIMALIAPLANTAE:OBSERVACIONHUMANA:I2D-BIO_2015_IN0100:1447,UDENAR,Human observation,IAvH,IAvH,IAvH:SSEYC:CHC-DJP-LCP:ANIMALIAPLANTAE:OBSERVACIONHUMANA:I2D-BIO_2015_IN0100:1447,"Edna Calpa, Yuri Rosero, Carlos Trujillo, Francis Ramirez",Field,11-Jun-15,2015,Male,Not registered,Narino,Pasto,Complejo de Paramos La Cocha-Patascoy (LCP),"Narino: Pasto: El Encano , Vda. Santa Lucia",2810,0.99775,-77.181333,Apodiformes,Trochilidae,Lesbia nuna,5.5,18.6,15.3,1.4,2.2,3,102.92,59,37,162,97,6.2,6.1,NA,NA,3.7
IAvH:SSEYC:CHC-DJP-LCP:ANIMALIAPLANTAE:OBSERVACIONHUMANA:I2D-BIO_2015_IN0100:1438,UDENAR,Human observation,IAvH,IAvH,IAvH:SSEYC:CHC-DJP-LCP:ANIMALIAPLANTAE:OBSERVACIONHUMANA:I2D-BIO_2015_IN0100:1438,"Edna Calpa, Yuri Rosero, Carlos Trujillo, Francis Ramirez",Field,10-Jun-15,2015,Female,Not registered,Narino,Pasto,Complejo de Paramos La Cocha-Patascoy (LCP),"Narino: Pasto: El Encano , Vda. Santa Lucia",2810,0.99775,-77.181333,Apodiformes,Trochilidae,Metallura tyrianthina,4,13.4,9.7,1.3,1.7,2.9,87.85,52,27,34,NA,5.2,7.1,NA,NA,3.8
IAvH:SSEYC:CHC-DJP-LCP:ANIMALIAPLANTAE:OBSERVACIONHUMANA:I2D-BIO_2015_IN0100:1462,UDENAR,Human observation,IAvH,IAvH,IAvH:SSEYC:CHC-DJP-LCP:ANIMALIAPLANTAE:OBSERVACIONHUMANA:I2D-BIO_2015_IN0100:1462,"Edna Calpa, Yuri Rosero, Carlos Trujillo, Francis Ramirez",Field,12-Jun-15,2015,Male,Not registered,Narino,Pasto,Complejo de Paramos La Cocha-Patascoy (LCP),"Narino: Pasto: El Encano , Vda. Santa Lucia",2810,0.99775,-77.181333,Apodiformes,Trochilidae,Metallura tyrianthina,3.5,12.8,10.7,1.3,1.3,3.4,102.57,56,32,29,6,5.8,7.8,NA,NA,3.8
IAvH:SSEYC:CHC-DJP-LCP:ANIMALIAPLANTAE:OBSERVACIONHUMANA:I2D-BIO_2015_IN0100:1321,UDENAR,Human observation,IAvH,IAvH,IAvH:SSEYC:CHC-DJP-LCP:ANIMALIAPLANTAE:OBSERVACIONHUMANA:I2D-BIO_2015_IN0100:1321,"Edna Calpa, Yuri Rosero, Carlos Trujillo, Francis Ramirez",Field,14-Mar-15,2015,Undetermined,Not registered,Narino,Pasto,Complejo de Paramos La Cocha-Patascoy (LCP),"Narino: Pasto: Santa Barbara, Vda. Los Alisales",3140,0.969972,-77.288472,Apodiformes,Trochilidae,Metallura tyrianthina,NA,11.1,9.8,2.1,2.1,5,164.56,52,33,NA,27,NA,NA,NA,NA,3.8
IAvH:SSEYC:CHC-DJP-LCP:ANIMALIAPLANTAE:OBSERVACIONHUMANA:I2D-BIO_2015_IN0100:1307,UDENAR,Human observation,IAvH,IAvH,IAvH:SSEYC:CHC-DJP-LCP:ANIMALIAPLANTAE:OBSERVACIONHUMANA:I2D-BIO_2015_IN0100:1307,"Edna Calpa, Yuri Rosero, Carlos Trujillo, Francis Ramirez",Field,13-Mar-15,2015,Undetermined,Not registered,Narino,Pasto,Complejo de Paramos La Cocha-Patascoy (LCP),"Narino: Pasto: Santa Barbara, Vda. Los Alisales",3140,0.969972,-77.288472,Apodiformes,Trochilidae,Metallura tyrianthina,4,13.2,11.3,1.8,2,5.1,117.01,59,36,39,7,5.6,6.1,NA,NA,3.8
IAvH:SSEYC:CHC-DJP-LCP:ANIMALIAPLANTAE:OBSERVACIONHUMANA:I2D-BIO_2015_IN0100:1248,UDENAR,Human observation,IAvH,IAvH,IAvH:SSEYC:CHC-DJP-LCP:ANIMALIAPLANTAE:OBSERVACIONHUMANA:I2D-BIO_2015_IN0100:1248,"Edna Calpa, Yuri Rosero, Carlos Trujillo, Francis Ramirez",Field,26-Feb-15,2015,Undetermined,Not registered,Narino,Pasto,Complejo de Paramos La Cocha-Patascoy (LCP),"Narino: Pasto: El Socorro Cimarron, Vda. Bajo Casanare",3271,1.119194,-77.218361,Apodiformes,Trochilidae,Metallura tyrianthina,NA,17,10.8,1.5,1.7,5.3,167.63,48,30,NA,15,5.6,7.4,NA,NA,3.8
IAvH:SSEYC:CHC-DJP-LCP:ANIMALIAPLANTAE:OBSERVACIONHUMANA:I2D-BIO_2015_IN0100:1433,UDENAR,Human observation,IAvH,IAvH,IAvH:SSEYC:CHC-DJP-LCP:ANIMALIAPLANTAE:OBSERVACIONHUMANA:I2D-BIO_2015_IN0100:1433,"Edna Calpa, Yuri Rosero, Carlos Trujillo, Francis Ramirez",Field,28-Mar-15,2015,Male,Not registered,Narino,Puerres,Complejo de Paramos La Cocha-Patascoy (LCP),"Narino: Puerres: Puerres, Vda. El Rosal",3356,0.843194,-77.396722,Apodiformes,Trochilidae,Metallura williami,4,14.6,11.6,NA,1.6,3.6,98.5,59,35,NA,NA,5.3,NA,NA,NA,4.5
IAvH:SSEYC:CHC-DJP-LCP:ANIMALIAPLANTAE:ESPECIMENPRESERVADO:I2D-BIO_2015_IN0100:1289,UDENAR,Preserved specimen,IAvH,IAvH,Temp-ABW542,"Yuri Rosero, Edna Calpa",Field,12-Mar-15,2015,Undetermined,Not registered,Narino,Pasto,Complejo de Paramos La Cocha-Patascoy (LCP),"Narino: Pasto: Santa Barbara, Vda. Los Alisales",3211,0.976694,-77.290028,Apodiformes,Trochilidae,Opisthoprora euryptera,5.5,17.4,13.8,2.3,3,NA,NA,59,36,41,NA,NA,7.7,NA,NA,NA
IAvH:SSEYC:CHC-DJP-LCP:ANIMALIAPLANTAE:ESPECIMENPRESERVADO:I2D-BIO_2015_IN0100:1408,UDENAR,Preserved specimen,IAvH,IAvH,Temp-ABW554,"Yuri Rosero, Edna Calpa",Field,25-Mar-15,2015,Female,Immature,Narino,Puerres,Complejo de Paramos La Cocha-Patascoy (LCP),"Narino: Puerres: Monopamba, Vda. Desmontes Alto",3170,0.839306,-77.361278,Passeriformes,Cotingidae,Pipreola arcuata,90,22.8,17.9,6.2,7,19.9,1117.24,128,NA,88,16,23.5,17.8,NA,NA,118
IAvH:SSEYC:CHC-DJP-LCP:ANIMALIAPLANTAE:OBSERVACIONHUMANA:I2D-BIO_2015_IN0100:1306,UDENAR,Human observation,IAvH,IAvH,IAvH:SSEYC:CHC-DJP-LCP:ANIMALIAPLANTAE:OBSERVACIONHUMANA:I2D-BIO_2015_IN0100:1306,"Edna Calpa, Yuri Rosero, Carlos Trujillo, Francis Ramirez",Field,13-Mar-15,2015,Undetermined,Not registered,Narino,Pasto,Complejo de Paramos La Cocha-Patascoy (LCP),"Narino: Pasto: Santa Barbara, Vda. Los Alisales",3211,0.976694,-77.290028,Passeriformes,Emberizidae,Arremon torquatus,41,17.1,15.8,NA,6.8,10.5,249.69,84,74,90,14,NA,17.2,NA,NA,40.7
IAvH:SSEYC:CHC-DJP-LCP:ANIMALIAPLANTAE:OBSERVACIONHUMANA:I2D-BIO_2015_IN0100:1333,UDENAR,Human observation,IAvH,IAvH,IAvH:SSEYC:CHC-DJP-LCP:ANIMALIAPLANTAE:OBSERVACIONHUMANA:I2D-BIO_2015_IN0100:1333,"Edna Calpa, Yuri Rosero, Carlos Trujillo, Francis Ramirez",Field,14-Mar-15,2015,Undetermined,Not registered,Narino,Pasto,Complejo de Paramos La Cocha-Patascoy (LCP),"Narino: Pasto: Santa Barbara, Vda. Los Alisales",3140,0.969972,-77.288472,Passeriformes,Emberizidae,Arremon torquatus,42.5,18.1,15.3,7,7.3,10.6,242.23,85,71,82,25,35.6,20.2,NA,NA,40.7
IAvH:SSEYC:CHC-DJP-LCP:ANIMALIAPLANTAE:ESPECIMENPRESERVADO:I2D-BIO_2015_IN0100:1353,UDENAR,Preserved specimen,IAvH,IAvH,Temp-ABW547,"Yuri Rosero, Edna Calpa",Field,15-Mar-15,2015,Male,Adult,Narino,Pasto,Complejo de Paramos La Cocha-Patascoy (LCP),"Narino: Pasto: Santa Barbara, Vda. Los Alisales",3140,0.969972,-77.288472,Passeriformes,Emberizidae,Atlapetes leucopis,43,18,12.3,7,7.3,12.4,623.56,78,46,73,18,36.2,19,NA,NA,NA
IAvH:SSEYC:CHC-DJP-LCP:ANIMALIAPLANTAE:OBSERVACIONHUMANA:I2D-BIO_2015_IN0100:1467,UDENAR,Human observation,IAvH,IAvH,IAvH:SSEYC:CHC-DJP-LCP:ANIMALIAPLANTAE:OBSERVACIONHUMANA:I2D-BIO_2015_IN0100:1467,"Edna Calpa, Yuri Rosero, Carlos Trujillo, Francis Ramirez",Field,25-Jun-15,2015,Undetermined,Not registered,Narino,Pasto,Complejo de Paramos La Cocha-Patascoy (LCP),"Narino: Pasto: Buesaquillo, Vda. La Cuchilla",3430,1.271922,-77.246667,Passeriformes,Emberizidae,Atlapetes pallidinucha,39,16.7,13,6.4,7.1,12.1,420.69,76,15,80,11,29,20.5,NA,NA,34.6
IAvH:SSEYC:CHC-DJP-LCP:ANIMALIAPLANTAE:OBSERVACIONHUMANA:I2D-BIO_2015_IN0100:1291,UDENAR,Human observation,IAvH,IAvH,IAvH:SSEYC:CHC-DJP-LCP:ANIMALIAPLANTAE:OBSERVACIONHUMANA:I2D-BIO_2015_IN0100:1291,"Edna Calpa, Yuri Rosero, Carlos Trujillo, Francis Ramirez",Field,12-Mar-15,2015,Undetermined,Not registered,Narino,Pasto,Complejo de Paramos La Cocha-Patascoy (LCP),"Narino: Pasto: Santa Barbara, Vda. Los Alisales",3211,0.976694,-77.290028,Passeriformes,Emberizidae,Atlapetes pallidinucha,31,16.7,12.6,7.1,6,12.2,550.83,71,NA,NA,NA,27.8,14.3,NA,NA,34.6
IAvH:SSEYC:CHC-DJP-LCP:ANIMALIAPLANTAE:OBSERVACIONHUMANA:I2D-BIO_2015_IN0100:1455,UDENAR,Human observation,IAvH,IAvH,IAvH:SSEYC:CHC-DJP-LCP:ANIMALIAPLANTAE:OBSERVACIONHUMANA:I2D-BIO_2015_IN0100:1455,"Edna Calpa, Yuri Rosero, Carlos Trujillo, Francis Ramirez",Field,12-Jun-15,2015,Undetermined,Not registered,Narino,Pasto,Complejo de Paramos La Cocha-Patascoy (LCP),"Narino: Pasto: El Encano , Vda. Santa Lucia",2810,0.99775,-77.181333,Passeriformes,Emberizidae,Atlapetes pallidinucha,31,15.5,11.5,6.8,6.5,11,472.64,72,10,77,10,36,17.1,NA,NA,34.6
IAvH:SSEYC:CHC-DJP-LCP:ANIMALIAPLANTAE:OBSERVACIONHUMANA:I2D-BIO_2015_IN0100:1458,UDENAR,Human observation,IAvH,IAvH,IAvH:SSEYC:CHC-DJP-LCP:ANIMALIAPLANTAE:OBSERVACIONHUMANA:I2D-BIO_2015_IN0100:1458,"Edna Calpa, Yuri Rosero, Carlos Trujillo, Francis Ramirez",Field,12-Jun-15,2015,Undetermined,Not registered,Narino,Pasto,Complejo de Paramos La Cocha-Patascoy (LCP),"Narino: Pasto: El Encano , Vda. Santa Lucia",2810,0.99775,-77.181333,Passeriformes,Emberizidae,Atlapetes pallidinucha,35.5,15.7,13,6.8,6,10.6,475.22,76,10,83,NA,29,16.5,NA,NA,34.6
IAvH:SSEYC:CHC-DJP-LCP:ANIMALIAPLANTAE:OBSERVACIONHUMANA:I2D-BIO_2015_IN0100:1459,UDENAR,Human observation,IAvH,IAvH,IAvH:SSEYC:CHC-DJP-LCP:ANIMALIAPLANTAE:OBSERVACIONHUMANA:I2D-BIO_2015_IN0100:1459,"Edna Calpa, Yuri Rosero, Carlos Trujillo, Francis Ramirez",Field,12-Jun-15,2015,Undetermined,Not registered,Narino,Pasto,Complejo de Paramos La Cocha-Patascoy (LCP),"Narino: Pasto: El Encano , Vda. Santa Lucia",2810,0.99775,-77.181333,Passeriformes,Emberizidae,Atlapetes pallidinucha,NA,16.3,12.1,6.5,5.7,10.1,523.89,76,15,75,NA,26.4,14.9,NA,NA,34.6
IAvH:SSEYC:CHC-DJP-LCP:ANIMALIAPLANTAE:OBSERVACIONHUMANA:I2D-BIO_2015_IN0100:1292,UDENAR,Human observation,IAvH,IAvH,IAvH:SSEYC:CHC-DJP-LCP:ANIMALIAPLANTAE:OBSERVACIONHUMANA:I2D-BIO_2015_IN0100:1292,"Edna Calpa, Yuri Rosero, Carlos Trujillo, Francis Ramirez",Field,12-Mar-15,2015,Undetermined,Not registered,Narino,Pasto,Complejo de Paramos La Cocha-Patascoy (LCP),"Narino: Pasto: Santa Barbara, Vda. Los Alisales",3211,0.976694,-77.290028,Passeriformes,Emberizidae,Atlapetes pallidinucha,37,16.3,12.1,7.2,6.1,NA,508.75,72,NA,76,10,30.7,17.2,NA,NA,34.6
IAvH:SSEYC:CHC-DJP-LCP:ANIMALIAPLANTAE:OBSERVACIONHUMANA:I2D-BIO_2015_IN0100:1286,UDENAR,Human observation,IAvH,IAvH,IAvH:SSEYC:CHC-DJP-LCP:ANIMALIAPLANTAE:OBSERVACIONHUMANA:I2D-BIO_2015_IN0100:1286,"Edna Calpa, Yuri Rosero, Carlos Trujillo, Francis Ramirez",Field,11-Mar-15,2015,Undetermined,Not registered,Narino,Pasto,Complejo de Paramos La Cocha-Patascoy (LCP),"Narino: Pasto: Santa Barbara, Vda. Los Alisales",3389,0.982361,-77.295139,Passeriformes,Emberizidae,Atlapetes pallidinucha,38,18,11.6,7.3,NA,9.7,556.99,82,NA,81,10,NA,NA,NA,NA,34.6
IAvH:SSEYC:CHC-DJP-LCP:ANIMALIAPLANTAE:OBSERVACIONHUMANA:I2D-BIO_2015_IN0100:1290,UDENAR,Human observation,IAvH,IAvH,IAvH:SSEYC:CHC-DJP-LCP:ANIMALIAPLANTAE:OBSERVACIONHUMANA:I2D-BIO_2015_IN0100:1290,"Edna Calpa, Yuri Rosero, Carlos Trujillo, Francis Ramirez",Field,12-Mar-15,2015,Undetermined,Not registered,Narino,Pasto,Complejo de Paramos La Cocha-Patascoy (LCP),"Narino: Pasto: Santa Barbara, Vda. Los Alisales",3211,0.976694,-77.290028,Passeriformes,Emberizidae,Atlapetes pallidinucha,37,16.2,12.1,7.4,6.2,NA,507.77,79,NA,89,18,31.5,17.5,NA,NA,34.6
IAvH:SSEYC:CHC-DJP-LCP:ANIMALIAPLANTAE:OBSERVACIONHUMANA:I2D-BIO_2015_IN0100:1413,UDENAR,Human observation,IAvH,IAvH,IAvH:SSEYC:CHC-DJP-LCP:ANIMALIAPLANTAE:OBSERVACIONHUMANA:I2D-BIO_2015_IN0100:1413,"Edna Calpa, Yuri Rosero, Carlos Trujillo, Francis Ramirez",Field,26-Mar-15,2015,Undetermined,Not registered,Narino,Puerres,Complejo de Paramos La Cocha-Patascoy (LCP),"Narino: Puerres: Monopamba, Vda. Desmontes Alto",3300,0.842222,-77.366861,Passeriformes,Emberizidae,Atlapetes pallidinucha,36,16.6,13,6.2,6,10.1,525.95,76,18,74,13,27,16.6,NA,NA,34.6
IAvH:SSEYC:CHC-DJP-LCP:ANIMALIAPLANTAE:OBSERVACIONHUMANA:I2D-BIO_2015_IN0100:1400,UDENAR,Human observation,IAvH,IAvH,IAvH:SSEYC:CHC-DJP-LCP:ANIMALIAPLANTAE:OBSERVACIONHUMANA:I2D-BIO_2015_IN0100:1400,"Edna Calpa, Yuri Rosero, Carlos Trujillo, Francis Ramirez",Field,25-Mar-15,2015,Undetermined,Not registered,Narino,Puerres,Complejo de Paramos La Cocha-Patascoy (LCP),"Narino: Puerres: Monopamba, Vda. Desmontes Alto",3170,0.839306,-77.361278,Passeriformes,Emberizidae,Atlapetes pallidinucha,35,16.4,13.5,6.9,5.6,11.3,551.73,80,14,75,NA,27.2,17.4,NA,NA,34.6
IAvH:SSEYC:CHC-DJP-LCP:ANIMALIAPLANTAE:OBSERVACIONHUMANA:I2D-BIO_2015_IN0100:1331,UDENAR,Human observation,IAvH,IAvH,IAvH:SSEYC:CHC-DJP-LCP:ANIMALIAPLANTAE:OBSERVACIONHUMANA:I2D-BIO_2015_IN0100:1331,"Edna Calpa, Yuri Rosero, Carlos Trujillo, Francis Ramirez",Field,14-Mar-15,2015,Undetermined,Not registered,Narino,Pasto,Complejo de Paramos La Cocha-Patascoy (LCP),"Narino: Pasto: Santa Barbara, Vda. Los Alisales",3140,0.969972,-77.288472,Passeriformes,Emberizidae,Atlapetes pallidinucha,32.5,17.1,12.2,7.1,6.3,11.3,573.16,76,NA,79,9,29.4,18,NA,NA,34.6
IAvH:SSEYC:CHC-DJP-LCP:ANIMALIAPLANTAE:OBSERVACIONHUMANA:I2D-BIO_2015_IN0100:1336,UDENAR,Human observation,IAvH,IAvH,IAvH:SSEYC:CHC-DJP-LCP:ANIMALIAPLANTAE:OBSERVACIONHUMANA:I2D-BIO_2015_IN0100:1336,"Edna Calpa, Yuri Rosero, Carlos Trujillo, Francis Ramirez",Field,14-Mar-15,2015,Undetermined,Not registered,Narino,Pasto,Complejo de Paramos La Cocha-Patascoy (LCP),"Narino: Pasto: Santa Barbara, Vda. Los Alisales",3140,0.969972,-77.288472,Passeriformes,Emberizidae,Atlapetes pallidinucha,36,17.1,12.6,7.5,6.3,12.6,577.25,80,NA,79,11,30.9,20,NA,NA,34.6
IAvH:SSEYC:CHC-DJP-LCP:ANIMALIAPLANTAE:OBSERVACIONHUMANA:I2D-BIO_2015_IN0100:1399,UDENAR,Human observation,IAvH,IAvH,IAvH:SSEYC:CHC-DJP-LCP:ANIMALIAPLANTAE:OBSERVACIONHUMANA:I2D-BIO_2015_IN0100:1399,"Edna Calpa, Yuri Rosero, Carlos Trujillo, Francis Ramirez",Field,25-Mar-15,2015,Undetermined,Not registered,Narino,Puerres,Complejo de Paramos La Cocha-Patascoy (LCP),"Narino: Puerres: Monopamba, Vda. Desmontes Alto",3170,0.839306,-77.361278,Passeriformes,Emberizidae,Atlapetes pallidinucha,37,16.6,12.8,6.8,5.9,11,638.63,84,15,82,15,26.3,16.3,NA,NA,34.6
IAvH:SSEYC:CHC-DJP-LCP:ANIMALIAPLANTAE:OBSERVACIONHUMANA:I2D-BIO_2015_IN0100:1411,UDENAR,Human observation,IAvH,IAvH,IAvH:SSEYC:CHC-DJP-LCP:ANIMALIAPLANTAE:OBSERVACIONHUMANA:I2D-BIO_2015_IN0100:1411,"Edna Calpa, Yuri Rosero, Carlos Trujillo, Francis Ramirez",Field,26-Mar-15,2015,Undetermined,Not registered,Narino,Puerres,Complejo de Paramos La Cocha-Patascoy (LCP),"Narino: Puerres: Monopamba, Vda. Desmontes Alto",3300,0.842222,-77.366861,Passeriformes,Emberizidae,Atlapetes pallidinucha,38,17,13.2,6.8,6,10.4,692.63,85,10,95,15,29.8,16.5,NA,NA,34.6
IAvH:SSEYC:CHC-DJP-LCP:ANIMALIAPLANTAE:OBSERVACIONHUMANA:I2D-BIO_2015_IN0100:1255,UDENAR,Human observation,IAvH,IAvH,IAvH:SSEYC:CHC-DJP-LCP:ANIMALIAPLANTAE:OBSERVACIONHUMANA:I2D-BIO_2015_IN0100:1255,"Edna Calpa, Yuri Rosero, Carlos Trujillo, Francis Ramirez",Field,26-Feb-15,2015,Undetermined,Not registered,Narino,Pasto,Complejo de Paramos La Cocha-Patascoy (LCP),"Narino: Pasto: El Socorro Cimarron, Vda. Bajo Casanare",3271,1.119194,-77.218361,Passeriformes,Emberizidae,Atlapetes schistaceus,29,13.4,11.5,6,5.8,7.9,310.12,70,54,90,NA,24.3,15.5,NA,NA,29.64
IAvH:SSEYC:CHC-DJP-LCP:ANIMALIAPLANTAE:OBSERVACIONHUMANA:I2D-BIO_2015_IN0100:1254,UDENAR,Human observation,IAvH,IAvH,IAvH:SSEYC:CHC-DJP-LCP:ANIMALIAPLANTAE:OBSERVACIONHUMANA:I2D-BIO_2015_IN0100:1254,"Edna Calpa, Yuri Rosero, Carlos Trujillo, Francis Ramirez",Field,26-Feb-15,2015,Undetermined,Not registered,Narino,Pasto,Complejo de Paramos La Cocha-Patascoy (LCP),"Narino: Pasto: El Socorro Cimarron, Vda. Bajo Casanare",3271,1.119194,-77.218361,Passeriformes,Emberizidae,Atlapetes schistaceus,31,13.5,11.9,6.6,5.7,7.7,312.54,82,51,93,NA,25,14.1,NA,NA,29.64
IAvH:SSEYC:CHC-DJP-LCP:ANIMALIAPLANTAE:OBSERVACIONHUMANA:I2D-BIO_2015_IN0100:1298,UDENAR,Human observation,IAvH,IAvH,IAvH:SSEYC:CHC-DJP-LCP:ANIMALIAPLANTAE:OBSERVACIONHUMANA:I2D-BIO_2015_IN0100:1298,"Edna Calpa, Yuri Rosero, Carlos Trujillo, Francis Ramirez",Field,12-Mar-15,2015,Undetermined,Not registered,Narino,Pasto,Complejo de Paramos La Cocha-Patascoy (LCP),"Narino: Pasto: Santa Barbara, Vda. Los Alisales",3211,0.976694,-77.290028,Passeriformes,Emberizidae,Atlapetes schistaceus,28.5,15.5,10.8,6.2,5.1,8.9,349.98,69,38,82,20,30.8,15.5,NA,NA,29.64
IAvH:SSEYC:CHC-DJP-LCP:ANIMALIAPLANTAE:OBSERVACIONHUMANA:I2D-BIO_2015_IN0100:1380,UDENAR,Human observation,IAvH,IAvH,IAvH:SSEYC:CHC-DJP-LCP:ANIMALIAPLANTAE:OBSERVACIONHUMANA:I2D-BIO_2015_IN0100:1380,"Edna Calpa, Yuri Rosero, Carlos Trujillo, Francis Ramirez",Field,24-Mar-15,2015,Undetermined,Not registered,Narino,Puerres,Complejo de Paramos La Cocha-Patascoy (LCP),"Narino: Puerres: Monopamba, Vda. Desmontes Alto",3170,0.839306,-77.361278,Passeriformes,Emberizidae,Atlapetes schistaceus,NA,13.5,11,5.6,5.8,8.5,414.31,76,74,83,12,24.9,14.5,NA,NA,29.64
IAvH:SSEYC:CHC-DJP-LCP:ANIMALIAPLANTAE:OBSERVACIONHUMANA:I2D-BIO_2015_IN0100:1273,UDENAR,Human observation,IAvH,IAvH,IAvH:SSEYC:CHC-DJP-LCP:ANIMALIAPLANTAE:OBSERVACIONHUMANA:I2D-BIO_2015_IN0100:1273,"Edna Calpa, Yuri Rosero, Carlos Trujillo, Francis Ramirez",Field,1-Mar-15,2015,Undetermined,Not registered,Narino,Pasto,Complejo de Paramos La Cocha-Patascoy (LCP),"Narino: Pasto: El Socorro Cimarron, Vda. Bajo Casanare",3211,1.121556,-77.222194,Passeriformes,Emberizidae,Atlapetes schistaceus,28,16.3,12.8,6.1,5.8,8.5,383.61,80,55,96,12,25.8,15.2,NA,NA,29.64
IAvH:SSEYC:CHC-DJP-LCP:ANIMALIAPLANTAE:OBSERVACIONHUMANA:I2D-BIO_2015_IN0100:1294,UDENAR,Human observation,IAvH,IAvH,IAvH:SSEYC:CHC-DJP-LCP:ANIMALIAPLANTAE:OBSERVACIONHUMANA:I2D-BIO_2015_IN0100:1294,"Edna Calpa, Yuri Rosero, Carlos Trujillo, Francis Ramirez",Field,12-Mar-15,2015,Undetermined,Not registered,Narino,Pasto,Complejo de Paramos La Cocha-Patascoy (LCP),"Narino: Pasto: Santa Barbara, Vda. Los Alisales",3211,0.976694,-77.290028,Passeriformes,Emberizidae,Atlapetes schistaceus,30,15.3,11.2,6.4,5.5,10.8,380.82,82,55,91,20,27.4,14.2,NA,NA,29.64
IAvH:SSEYC:CHC-DJP-LCP:ANIMALIAPLANTAE:OBSERVACIONHUMANA:I2D-BIO_2015_IN0100:1443,UDENAR,Human observation,IAvH,IAvH,IAvH:SSEYC:CHC-DJP-LCP:ANIMALIAPLANTAE:OBSERVACIONHUMANA:I2D-BIO_2015_IN0100:1443,"Edna Calpa, Yuri Rosero, Carlos Trujillo, Francis Ramirez",Field,11-Jun-15,2015,Undetermined,Not registered,Narino,Pasto,Complejo de Paramos La Cocha-Patascoy (LCP),"Narino: Pasto: El Encano , Vda. Santa Lucia",2810,0.99775,-77.181333,Passeriformes,Emberizidae,Atlapetes schistaceus,26,12,10.4,5.7,5.3,9.9,499.79,71,20,77,15,24.5,15.8,NA,NA,29.64
IAvH:SSEYC:CHC-DJP-LCP:ANIMALIAPLANTAE:OBSERVACIONHUMANA:I2D-BIO_2015_IN0100:1407,UDENAR,Human observation,IAvH,IAvH,IAvH:SSEYC:CHC-DJP-LCP:ANIMALIAPLANTAE:OBSERVACIONHUMANA:I2D-BIO_2015_IN0100:1407,"Edna Calpa, Yuri Rosero, Carlos Trujillo, Francis Ramirez",Field,25-Mar-15,2015,Undetermined,Not registered,Narino,Puerres,Complejo de Paramos La Cocha-Patascoy (LCP),"Narino: Puerres: Monopamba, Vda. Desmontes Alto",3170,0.839306,-77.361278,Passeriformes,Emberizidae,Atlapetes schistaceus,27,14.5,10.4,5.6,5.3,10.9,519.69,71,11,77,25,25.6,15.6,NA,NA,29.64
IAvH:SSEYC:CHC-DJP-LCP:ANIMALIAPLANTAE:OBSERVACIONHUMANA:I2D-BIO_2015_IN0100:1330,UDENAR,Human observation,IAvH,IAvH,IAvH:SSEYC:CHC-DJP-LCP:ANIMALIAPLANTAE:OBSERVACIONHUMANA:I2D-BIO_2015_IN0100:1330,"Edna Calpa, Yuri Rosero, Carlos Trujillo, Francis Ramirez",Field,14-Mar-15,2015,Undetermined,Not registered,Narino,Pasto,Complejo de Paramos La Cocha-Patascoy (LCP),"Narino: Pasto: Santa Barbara, Vda. Los Alisales",3140,0.969972,-77.288472,Passeriformes,Emberizidae,Atlapetes schistaceus,29,13.9,10.6,6.2,5.7,11.4,488.52,72,49,83,14,27,17.2,NA,NA,29.64
IAvH:SSEYC:CHC-DJP-LCP:ANIMALIAPLANTAE:OBSERVACIONHUMANA:I2D-BIO_2015_IN0100:1379,UDENAR,Human observation,IAvH,IAvH,IAvH:SSEYC:CHC-DJP-LCP:ANIMALIAPLANTAE:OBSERVACIONHUMANA:I2D-BIO_2015_IN0100:1379,"Edna Calpa, Yuri Rosero, Carlos Trujillo, Francis Ramirez",Field,24-Mar-15,2015,Undetermined,Not registered,Narino,Puerres,Complejo de Paramos La Cocha-Patascoy (LCP),"Narino: Puerres: Monopamba, Vda. Desmontes Alto",3170,0.839306,-77.361278,Passeriformes,Emberizidae,Atlapetes schistaceus,31,11.9,10.4,5.6,4.8,10.4,455.46,83,73,82,25,23.6,14.5,NA,NA,29.64
IAvH:SSEYC:CHC-DJP-LCP:ANIMALIAPLANTAE:OBSERVACIONHUMANA:I2D-BIO_2015_IN0100:1374,UDENAR,Human observation,IAvH,IAvH,IAvH:SSEYC:CHC-DJP-LCP:ANIMALIAPLANTAE:OBSERVACIONHUMANA:I2D-BIO_2015_IN0100:1374,"Edna Calpa, Yuri Rosero, Carlos Trujillo, Francis Ramirez",Field,23-Mar-15,2015,Undetermined,Not registered,Narino,Puerres,Complejo de Paramos La Cocha-Patascoy (LCP),"Narino: Puerres: Monopamba, Vda. Desmontes Alto",2938,0.832639,-77.352111,Passeriformes,Emberizidae,Atlapetes schistaceus,25.5,14.4,11.5,5.8,5,8.1,495.15,81,70,86,16,25.5,15.7,NA,NA,29.64
